baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000102934.10	64.956936309193	1.38251858974472	0.269603446935012	5.12797074912018	2.92881933573438e-07	1.55420227967025e-06	PLLP	51090
ENSG00000102967.12	4661.66527816603	-0.799180323667039	0.0431058816013396	-18.5399368712181	9.83370385357469e-77	2.34785309487218e-74	DHODH	1723
ENSG00000102974.16	14552.4795883374	-0.515306089727514	0.0356141229039939	-14.4691500929741	1.89802942068608e-47	1.33403744248986e-45	CTCF	10664
ENSG00000102977.18	3399.41946828086	-0.19269798272271	0.0481126340790812	-4.00514306504147	6.1979957764631e-05	0.000249877176979165	ACD	65057
ENSG00000102978.13	20498.0356739509	-0.109270915750008	0.0349206949997003	-3.12911629482018	0.0017533290011072	0.00561126278191239	POLR2C	5432
ENSG00000102981.10	480.02335625051	-0.324478581477803	0.104609127737034	-3.1018190142401	0.00192335509810841	0.00612095822176808	PARD6A	50855
ENSG00000102984.15	1649.29276452349	-0.56512244730449	0.0602316015007946	-9.38249080587762	6.44322831229549e-21	1.00360982033698e-19	ZNF821	55565
ENSG00000102996.5	2017.73332488591	0.190150984993587	0.0583957065571442	3.25624940949232	0.00112894535348891	0.0037408649031754	MMP15	4324
ENSG00000103005.13	11283.2251561518	0.0704214139624281	0.0356961138986125	1.97280337468795	0.0485179685460728	0.108773313899758	USB1	79650
ENSG00000103018.18	23540.4998441125	-0.310550088278606	0.0393641718894929	-7.88915588394478	3.04237308526565e-15	3.21256931086609e-14	CYB5B	80777
ENSG00000103021.10	2187.16765155685	0.13982399004056	0.0529018121204244	2.64308507470913	0.00821543900095712	0.0229300629692072	CCDC113	29070
ENSG00000103034.15	2754.77274626406	1.18117824454593	0.0536645065928441	22.0104184225079	2.28870123329006e-107	1.21328319446802e-104	NDRG4	65009
ENSG00000103035.11	20398.4739373886	-0.609718810464055	0.0407180950998507	-14.9741486916044	1.08346294805233e-50	8.96493931910917e-49	PSMD7	5713
ENSG00000103037.12	5844.93562703257	-0.464065816306503	0.0439183928748571	-10.5665482256792	4.25882364002389e-26	9.48740932970279e-25	SETD6	79918
ENSG00000103042.9	7288.40429325334	-0.312302548050507	0.0398486967413509	-7.83720858118883	4.60672476856762e-15	4.79482630903459e-14	SLC38A7	55238
ENSG00000103043.15	9447.63389575627	-0.636826673782899	0.0378586663314218	-16.8211597367958	1.70782559208556e-63	2.58046671708502e-61	VAC14	55697
ENSG00000103044.11	1207.84621012631	1.03289166859519	0.0674460167164399	15.3143464785731	6.13251619380003e-53	5.55961475343431e-51	HAS3	3038
ENSG00000103047.8	4597.55540549637	-0.556492517555363	0.0430899650001842	-12.9146662698144	3.72053646924382e-38	1.60506509170399e-36	TANGO6	79613
ENSG00000103051.21	9769.89929600327	-0.17911069847519	0.043621573508022	-4.10601186686334	4.02548809503303e-05	0.000166418414382616	COG4	25839
ENSG00000103056.12	32.3833731557408	0.812076099974466	0.406474689561979	1.99785157803938	0.0457327536022515	0.103493476189684	SMPD3	55512
ENSG00000103061.13	5015.45407747943	-0.357834672900283	0.0413948625653341	-8.64442229601579	5.40782010819028e-18	6.86926283949443e-17	SLC7A6OS	84138
ENSG00000103064.15	17238.4236607939	-0.406841617498942	0.0388355592616528	-10.4760076907317	1.11345372936603e-25	2.41173769344746e-24	SLC7A6	9057
ENSG00000103089.9	229.399591773949	0.309507254743473	0.146208579855888	2.11688845516824	0.0342693157092408	0.0807900344793794	FA2H	79152
ENSG00000103091.15	11156.8947420793	-0.225719894469345	0.0367990834585041	-6.13384555416642	8.57797997407134e-10	5.82739964485294e-09	WDR59	79726
ENSG00000103111.15	10934.7265953629	-0.11762568865836	0.036662118730287	-3.20837127618565	0.00133489050191108	0.004361823049339	MON1B	22879
ENSG00000103121.9	3817.2214540485	-0.212413335199639	0.0471040831448956	-4.50944633708801	6.4997032691779e-06	2.97296313468963e-05	CMC2	56942
ENSG00000103126.15	12761.3563781797	-0.177690902742274	0.0418462887160231	-4.24627626951863	2.17352604125197e-05	9.30614291474851e-05	AXIN1	8312
ENSG00000103145.11	4177.01628753385	-0.184650555606176	0.0500951023293013	-3.68600016808772	0.000227806199481158	0.000848225535853829	HCFC1R1	54985
ENSG00000103148.17	14009.3482889793	-0.326673891952315	0.0354402874159615	-9.21758585414825	3.0386425419171e-20	4.52785244323683e-19	NPRL3	8131
ENSG00000103150.7	337.786265061672	0.40490185710203	0.120350626822109	3.36435187579468	0.000767236558832392	0.00262318078821608	MLYCD	23417
ENSG00000103152.12	7845.64149298405	0.254529994965117	0.0511210937662622	4.9789622289556	6.39261155512013e-07	3.27343994121631e-06	MPG	4350
ENSG00000103154.10	636.885941317868	0.440674265745355	0.0880892023903762	5.00259116653664	5.65648171982947e-07	2.91510592768341e-06	NECAB2	54550
ENSG00000103160.12	11994.6475876011	-0.317377510044629	0.0397896624345592	-7.97638106547421	1.50686231685526e-15	1.62237978259146e-14	HSDL1	83693
ENSG00000103174.13	3585.58853748787	-0.401638002410318	0.0516941876251701	-7.7695002254907	7.87964028991946e-15	8.04345657140375e-14	NAGPA	51172
ENSG00000103175.11	24.6370515894938	2.67823844670039	0.489147045370405	5.47532377441287	4.36712378008085e-08	2.51733377201601e-07	WFDC1	58189
ENSG00000103184.12	58.2663146580126	2.75816297448503	0.319940463501681	8.62086322029267	6.64512476462825e-18	8.404349666934e-17	SEC14L5	9717
ENSG00000103187.8	64379.2583804245	0.346451902136073	0.0391030294226017	8.85997599806994	8.00316685137808e-19	1.07523646739928e-17	COTL1	23406
ENSG00000103194.16	27559.4135021348	-0.184796357376613	0.034168557568513	-5.40837455622964	6.35993092800044e-08	3.61212201988505e-07	USP10	9100
ENSG00000103196.12	268.751000527968	2.03641406275902	0.148200565896806	13.7409331093715	5.77269597982532e-43	3.22415378858923e-41	CRISPLD2	83716
ENSG00000103202.13	26445.9354401464	-0.320236282697691	0.0405286610208496	-7.90147699508129	2.75617725772393e-15	2.91824495903288e-14	NME4	4833
ENSG00000103222.20	29580.1376592907	-0.193137582597046	0.0376778102938017	-5.12602991232798	2.95915612938264e-07	1.56950188670003e-06	ABCC1	4363
ENSG00000103245.14	4940.86671395224	-0.479009937276503	0.0443323072378753	-10.8049855087908	3.26008483176856e-27	7.78363918192559e-26	CIAO3	64428
ENSG00000103248.19	2697.97530006148	-0.27791132162619	0.0538986444653747	-5.15618387777311	2.52033410083686e-07	1.3481869278583e-06	MTHFSD	64779
ENSG00000103249.19	16587.4042946479	0.140292843001477	0.0379999426452809	3.69192249343829	0.000222565297224346	0.000830490909244318	CLCN7	1186
ENSG00000103253.19	1660.73260912152	0.252096418285497	0.0739813064455149	3.40756916034131	0.000655442959481488	0.00226572606583803	HAGHL	84264
ENSG00000103269.14	410.236140088879	0.43471043447021	0.11058758624117	3.93091529751081	8.46230835301404e-05	0.000335329555754745	RHBDL1	9028
ENSG00000103274.11	3173.28502032348	-0.498297601576645	0.0531741793443804	-9.37104451296636	7.18182359810772e-21	1.1132746125848e-19	NUBP1	4682
ENSG00000103275.22	27328.2375674596	-0.318133923555648	0.0392981072373871	-8.09540066736304	5.70761724754903e-16	6.31919096111827e-15	UBE2I	7329
ENSG00000103313.14	13.4813698160756	2.35324129541462	0.637813021022505	3.68954727773045	0.000224653477808912	0.000837383723683628	MEFV	4210
ENSG00000103316.12	13.1756374780542	3.01171535173374	0.698016770813892	4.314674772387	1.59838039172337e-05	6.96468981776705e-05	CRYM	1428
ENSG00000103319.12	11595.8106871468	-0.253197100346096	0.0375612446888721	-6.74091347194116	1.5739392470097e-11	1.25198621131034e-10	EEF2K	29904
ENSG00000103326.12	14695.5015760346	-0.348334562111885	0.0412765205936227	-8.43904857052565	3.19931137306498e-17	3.86350817819897e-16	CAPN15	6650
ENSG00000103335.22	42323.9946396036	0.0874195215853954	0.0374381567608878	2.3350380774281	0.0195414316549802	0.0496182300594915	PIEZO1	9780
ENSG00000103342.13	40934.162719265	-0.218366409222731	0.0346196957276679	-6.30757736695569	2.83436907513812e-10	2.01891508911626e-09	GSPT1	2935
ENSG00000103343.13	1970.24490312143	-0.28832530298169	0.0578439374583524	-4.98453797667705	6.21100464143403e-07	3.18618324044829e-06	ZNF174	7727
ENSG00000103351.13	2896.72348133022	-0.245894444426422	0.0481574343380552	-5.10605367180265	3.28956292449631e-07	1.73591462104726e-06	CLUAP1	23059
ENSG00000103356.18	15177.9066685507	-0.743665589893687	0.041040373378657	-18.1203417189286	2.20223016554435e-73	4.59194352584871e-71	EARS2	124454
ENSG00000103363.16	17060.2433466574	-0.143477227823698	0.0432126495536359	-3.32025990782196	0.000899336781607117	0.00303796916711587	ELOB	6923
ENSG00000103375.11	11.0580206373649	2.70891255309199	0.722905966057254	3.74725438754706	0.000178780751950882	0.000677128309368822	AQP8	343
ENSG00000103381.12	2455.1696736021	-0.308899127817901	0.0502394474958515	-6.14853751812076	7.82006311951237e-10	5.33452811753519e-09	CPPED1	55313
ENSG00000103404.15	6451.1204698256	-0.306487343154866	0.046448717495289	-6.59840270478837	4.15611087079059e-11	3.19937680791822e-10	USP31	57478
ENSG00000103423.14	22001.1569712994	-0.439786610889886	0.0401333326386162	-10.9581383347847	6.0735901290287e-28	1.51728177688203e-26	DNAJA3	9093
ENSG00000103429.11	10865.4538802485	-0.173151571450558	0.0404796957988475	-4.27749191374822	1.89010821745411e-05	8.15630721817222e-05	BFAR	51283
ENSG00000103472.11	42.3957421708777	1.48783446361078	0.326365848240125	4.55879336527914	5.14483602274155e-06	2.38251460295066e-05	RRN3P2	653390
ENSG00000103485.19	12131.1945682853	0.770000388382529	0.0482787340327628	15.9490592247094	2.89220935174508e-57	3.16292419211646e-55	QPRT	23475
ENSG00000103494.16	4969.52318400479	0.08674520302112	0.043130739977611	2.01121527398206	0.0443027231348423	0.100716402928366	RPGRIP1L	23322
ENSG00000103495.15	49034.6430346487	-0.437842791721257	0.0369676753200699	-11.8439363019278	2.31334877282592e-32	7.43623942113835e-31	MAZ	4150
ENSG00000103496.15	5047.35862366535	-0.116181247157145	0.0446565483216981	-2.60166205234215	0.00927732227290825	0.0256172692442616	STX4	6810
ENSG00000103507.14	10038.1984151322	-0.104082718985227	0.0456237349064974	-2.2813283304959	0.0225290255006819	0.0561248469383562	BCKDK	10295
ENSG00000103510.20	6075.82852079986	-0.709505547397683	0.0437244987089438	-16.2267279979714	3.26400889969674e-59	4.01922859668563e-57	KAT8	84148
ENSG00000103522.17	57.9205409769445	1.49549228755278	0.282829419007205	5.28761220385876	1.23923347664022e-07	6.85160075108292e-07	IL21R	50615
ENSG00000103534.17	5.21218879504418	2.6384373605266	1.11892918539328	2.35800209250887	0.018373589388364	0.0470078327443649	TMC5	79838
ENSG00000103544.17	40.3567103673701	0.819618133680833	0.339840202011329	2.41177508967438	0.0158750710204923	0.0413185151292284	VPS35L	57020
ENSG00000103546.19	58.9445402076242	-0.522955807242181	0.266056205337557	-1.96558395087491	0.0493466894897282	0.110317908733916	SLC6A2	6530
ENSG00000103550.14	12218.6095147428	-0.533879059912464	0.0358932681692773	-14.8740721350483	4.85671721673038e-50	3.9455466074721e-48	KNOP1	400506
ENSG00000103591.13	5107.15111382591	-0.131672875816053	0.0483528503905253	-2.72316677822687	0.00646594071451643	0.0184943052334641	AAGAB	79719
ENSG00000103642.12	1626.98903921736	-0.387591551524907	0.063463838437406	-6.10728189577103	1.01342157405505e-09	6.82973207750913e-09	LACTB	114294
ENSG00000103647.13	7.02210459138634	2.40183128083764	0.881422426109759	2.72494913867616	0.00643113931936211	0.0184065468971165	CORO2B	10391
ENSG00000103671.10	1851.10174193629	-0.260326030648688	0.0559512353772958	-4.65273070189126	3.2756792793299e-06	1.5476347555831e-05	TRIP4	9325
ENSG00000103723.17	6.40453950218539	2.9786154526405	1.01005110739536	2.94897498832659	0.00318829778208875	0.00973927041023437	AP3B2	8120
ENSG00000103740.10	36.6801386903534	-1.35534275566004	0.342046820430043	-3.96244804718846	7.41851535869469e-05	0.000296295370800528	ACSBG1	23205
ENSG00000103742.12	450.424898267763	0.734556194598918	0.0994452196077192	7.38654102727628	1.50697664641285e-13	1.39531404884117e-12	IGDCC4	57722
ENSG00000103769.10	12604.3071423025	-0.15101468268403	0.0384041292674901	-3.93225118143396	8.41540660291204e-05	0.000333682393913894	RAB11A	8766
ENSG00000103811.18	4514.63797342345	0.535954727414449	0.0492010161165847	10.8931637945134	1.24247483965482e-27	3.03838041906832e-26	CTSH	1512
ENSG00000103852.13	1842.26155554462	-0.335405448611574	0.0545262360781063	-6.15126721989615	7.68662820884003e-10	5.2492286132727e-09	TTC23	64927
ENSG00000103876.14	2958.62229998185	-0.445936598117648	0.04791545365983	-9.30673851662808	1.31817904113e-20	2.01115540826453e-19	FAH	2184
ENSG00000103932.12	9225.75078066987	-0.309087758248082	0.0361316388993073	-8.55449040408761	1.18390570284223e-17	1.47584769500982e-16	RPAP1	26015
ENSG00000103942.13	6264.28057394842	-0.0963055966150645	0.0418000498310356	-2.30395889489011	0.0212249511234556	0.0532744399557276	HOMER2	9455
ENSG00000103966.11	8130.34831251556	-0.554773950137284	0.0407541728682132	-13.6126907036307	3.36618615698714e-42	1.8215260282368e-40	EHD4	30844
ENSG00000103978.17	5667.62210058959	-0.147345936349541	0.0459911406265062	-3.20378956343216	0.00135631572988667	0.00442766799746012	TMEM87A	25963
ENSG00000103994.18	13656.6612939299	-0.206116988000567	0.0587591180493184	-3.5078298457027	0.000451777908167638	0.00160900223568199	ZNF106	64397
ENSG00000103995.14	4942.17273375859	-0.119183617923678	0.0511588720729234	-2.32967641964018	0.0198232597500516	0.0502196739998675	CEP152	22995
ENSG00000104044.16	38.3491190973389	2.08623037581478	0.358913506354422	5.81262710619382	6.14999541270272e-09	3.83097802276644e-08	OCA2	4948
ENSG00000104047.15	1692.0507724772	-0.336351846648329	0.0587937152168949	-5.72088097184367	1.05973121230952e-08	6.46483579625608e-08	DTWD1	56986
ENSG00000104064.18	5337.25037432184	-0.720913584571818	0.0477967920985574	-15.0828863804351	2.09888954800465e-51	1.7887457327777e-49	GABPB1	2553
ENSG00000104067.17	14957.0772179016	-0.307660168812086	0.0380136872023613	-8.09340507208086	5.80195149746517e-16	6.41681884675453e-15	TJP1	7082
ENSG00000104081.14	1147.68613404127	1.01949479275029	0.0669343550825604	15.2312633996816	2.19312173238224e-52	1.9598362406777e-50	BMF	90427
ENSG00000104112.9	23.9258731493288	2.24215983880614	0.474549074616458	4.72482185455384	2.30317169572913e-06	1.10910394345373e-05	SCG3	29106
ENSG00000104129.10	1235.96227044359	-0.495534144195263	0.0648949371068237	-7.63594459425337	2.24170717762992e-14	2.21598847644536e-13	DNAJC17	55192
ENSG00000104131.13	20883.0917850362	-0.257244719287239	0.0389549890379188	-6.60363988388849	4.01183384036906e-11	3.0944051054309e-10	EIF3J	8669
ENSG00000104133.16	8897.0760488423	-0.0936208195126536	0.0376743019518954	-2.48500475555443	0.0129549704001964	0.0344874124782486	SPG11	80208
ENSG00000104140.7	834.572745335648	0.242860796957878	0.0818885008894053	2.96574970014257	0.00301946120831778	0.00926696969998579	RHOV	171177
ENSG00000104142.11	4331.01966439442	0.235672470143609	0.0476487918439516	4.94603243908953	7.57413426962767e-07	3.85197069188853e-06	VPS18	57617
ENSG00000104177.20	4230.54873958284	0.421438030626608	0.0507177420214253	8.30947936224319	9.61228712796573e-17	1.12306127942243e-15	MYEF2	50804
ENSG00000104205.16	851.499335402948	-0.234639795200472	0.0780623646227181	-3.00579922648392	0.00264883832328737	0.00821250160958159	SGK3	23678
ENSG00000104213.13	901.942200004048	0.700640789778484	0.0802928799956755	8.72606375330191	2.63690069047593e-18	3.41791723564093e-17	PDGFRL	5157
ENSG00000104219.13	2250.05570483283	-0.644708532783457	0.0538627112617562	-11.9694779130291	5.13507245364364e-33	1.7067976740979e-31	ZDHHC2	51201
ENSG00000104221.14	1722.92397945992	-0.236527410288175	0.061980391521433	-3.81616515291587	0.00013554180042475	0.000521187717222141	BRF2	55290
ENSG00000104228.13	3135.72129639304	-0.161840654951302	0.0470041405715414	-3.44311486144454	0.000575055020877743	0.00200929288760124	TRIM35	23087
ENSG00000104231.11	3410.41570593688	-0.315294565289877	0.0494535169693048	-6.37557416766893	1.82278749266873e-10	1.32001214188932e-09	ZFAND1	79752
ENSG00000104237.11	22.9426111740448	1.2524532910714	0.437600167386797	2.86209509139505	0.00420850619685698	0.0125277860777668	RP1	6101
ENSG00000104267.10	517.088574955245	-0.867371522562859	0.0945614987715104	-9.17256530227693	4.61893851309728e-20	6.82411619622786e-19	CA2	760
ENSG00000104299.15	3006.39682624011	-0.315486625413265	0.0554721007576564	-5.68730264591106	1.29061616690366e-08	7.82298485508641e-08	INTS9	55756
ENSG00000104312.8	3170.9470716181	-0.479675206281655	0.0504964072255935	-9.49919474743417	2.11519581968633e-21	3.41896535670952e-20	RIPK2	8767
ENSG00000104313.20	141.685708799155	0.867007947748059	0.181511293453219	4.77660607917772	1.78278525579272e-06	8.69351020352803e-06	EYA1	2138
ENSG00000104320.15	11779.8701683404	-0.154016196479147	0.0425844246668521	-3.61672601389009	0.000298352814439939	0.0010907750996187	NBN	4683
ENSG00000104321.11	51.2191886894014	1.42902885731336	0.30330209648573	4.71156933589015	2.45816432646582e-06	1.1801075309113e-05	TRPA1	8989
ENSG00000104324.16	1672.64430906813	-0.390534657839261	0.0614041187377198	-6.36007267700368	2.01658312132018e-10	1.45496355906646e-09	CPQ	10404
ENSG00000104325.7	4789.79732187151	-0.106366240772266	0.0454840551559398	-2.33853908600705	0.0193593005364862	0.0492037089939606	DECR1	1666
ENSG00000104327.7	403.77621847099	1.74307456156364	0.119061826876126	14.6400790857775	1.55886801950385e-48	1.16642858961775e-46	CALB1	793
ENSG00000104331.9	17672.0582838865	-0.189387355063883	0.035902826021785	-5.2749985460467	1.32757140160307e-07	7.30000891841408e-07	BPNT2	54928
ENSG00000104341.17	48783.3754403622	-0.0993895546575	0.0353358090635001	-2.81271484342958	0.00491251941508067	0.0144027811909897	LAPTM4B	55353
ENSG00000104343.21	1530.53392386029	0.233696835189636	0.0808663418310737	2.88991476426396	0.00385346293599627	0.0115611280814537	UBE2W	55284
ENSG00000104356.11	9558.91335529603	0.119611961523762	0.0378349202993914	3.16141703424405	0.00157003537354442	0.00508133240669999	POP1	10940
ENSG00000104361.10	17.9268006251812	1.18497309846312	0.488994254065907	2.42328634459457	0.0153807977543502	0.04017917074775	NIPAL2	79815
ENSG00000104365.16	4333.02049335772	-0.430368992638285	0.0416472955697461	-10.3336600072279	4.96299781758275e-25	1.02663811336333e-23	IKBKB	3551
ENSG00000104368.19	49.3481837520668	2.30753449059905	0.330241218131454	6.98742120579425	2.79984721147174e-12	2.35468731468679e-11	PLAT	5327
