chr	start	end	n_bases_covered	log2_mean_cov
chr18	14500000	14999999	15589	-5.003324919085813
chr18	15000000	15499999	1544	-8.339108646663126
chr18	15500000	15999999	118593	-2.0759063527582455
chr18	16000000	16499999	301	-10.697946007171504
chr18	16500000	16999999	644	-9.60064880581659
chr18	17000000	17499999	0	-inf
chr18	17500000	17999999	698	-9.484482457721555
chr18	18000000	18499999	302	-10.693160944606127
chr18	18500000	18999999	532	-9.876283248430017
chr18	19000000	19499999	226	-11.11138672151602
chr18	19500000	19999999	3011	-7.375538691206529
chr18	20000000	20499999	0	-inf
chr18	20500000	20999999	138268	-1.8544579039324471
chr18	21000000	21499999	43560	-3.520849350326938
chr18	21500000	21999999	12785	-5.289401143802196
chr18	22000000	22499999	44823	-3.4796140928319734
chr18	22500000	22999999	118127	-2.0815864537847655
chr18	23000000	23499999	17435	-4.84186694026714
chr18	23500000	23999999	5867	-6.413158407259842
chr18	24000000	24499999	74121	-2.7539709588327037
chr18	24500000	24999999	65836	-2.9249766198292018
chr18	25000000	25499999	5754	-6.44121617819192
chr18	25500000	25999999	37904	-3.7215032006909756
chr18	26000000	26499999	43098	-3.5362323830263227
chr18	26500000	26999999	52316	-3.256601065548254
chr18	27000000	27499999	26085	-4.260632871016101
chr18	27500000	27999999	2442	-7.677718198943804
chr18	28000000	28499999	1296	-8.591715681046582
chr18	28500000	28999999	51221	-3.2871178850864045
chr18	29000000	29499999	2597	-7.5889353852528
chr18	29500000	29999999	48120	-3.3772166618677684
chr18	30000000	30499999	1366	-8.515823915641116
chr18	30500000	30999999	1427	-8.452796064455443
chr18	31000000	31499999	2139	-7.868844916766163
chr18	31500000	31999999	149818	-1.7387142415677574
chr18	32000000	32499999	135842	-1.879995604554109
chr18	32500000	32999999	18243	-4.776510309021996
chr18	33000000	33499999	8149	-5.939158368582709
chr18	33500000	33999999	1106	-8.8204300136965
chr18	34000000	34499999	9345	-5.741586735298687
chr18	34500000	34999999	27988	-4.159044907616451
chr18	35000000	35499999	4179	-6.902623640608798
chr18	35500000	35999999	51035	-3.292366312045279
chr18	36000000	36499999	35373	-3.821204724540436
chr18	36500000	36999999	48650	-3.3614134993753706
chr18	37000000	37499999	64282	-2.959438488231307
chr18	37500000	37999999	4257	-6.875944309149499
chr18	38000000	38499999	3335	-7.228094637859259
chr18	38500000	38999999	107115	-2.222764685425658
chr18	39000000	39499999	1728	-8.176678181767738
chr18	39500000	39999999	3825	-7.03032165146383
chr18	40000000	40499999	183567	-1.4456184819814704
chr18	40500000	40999999	11784	-5.407023968895357
chr18	41000000	41499999	16998	-4.878488296831952
chr18	41500000	41999999	128067	-1.965026436154424
chr18	42000000	42499999	5630	-6.472646476963615
chr18	42500000	42999999	26650	-4.229717771397306
chr18	43000000	43499999	10561	-5.565106857305109
chr18	43500000	43999999	36158	-3.7895384239151557
chr18	44000000	44499999	22370	-4.482288047984726
chr18	44500000	44999999	105010	-2.2513984886177125
chr18	45000000	45499999	34868	-3.8419496897031022
chr18	45500000	45999999	58226	-3.1021897922272466
chr18	46000000	46499999	3808	-7.036747920623263
chr18	46500000	46999999	31883	-3.9710659196740505
chr18	47000000	47499999	5761	-6.439462141451977
chr18	47500000	47999999	132503	-1.9159001853949644
chr18	48000000	48499999	60105	-3.0563682938918904
chr18	48500000	48999999	13626	-5.197491192503163
chr18	49000000	49499999	48573	-3.363698710516256
chr18	49500000	49999999	12398	-5.3337458952857
chr18	50000000	50499999	54585	-3.195348752481022
chr18	50500000	50999999	18734	-4.73819433410971
chr18	51000000	51499999	161331	-1.6319015282907143
chr18	51500000	51999999	24082	-4.375898092090487
chr18	52000000	52499999	166916	-1.5828029563260335
chr18	52500000	52999999	117190	-2.0930757418325974
chr18	53000000	53499999	42689	-3.5499889368755806
chr18	53500000	53999999	21278	-4.554490751554023
chr18	54000000	54499999	24749	-4.336483071075855
chr18	54500000	54999999	19473	-4.682378142372122
chr18	55000000	55499999	169911	-1.557145954195687
chr18	55500000	55999999	31359	-3.99497374996829
chr18	56000000	56499999	166796	-1.5838405181300361
chr18	56500000	56999999	74269	-2.7510931512061663
chr18	57000000	57499999	22497	-4.474120675103326
chr18	57500000	57999999	3127	-7.321002180006166
chr18	58000000	58499999	188285	-1.409007139375491
chr18	58500000	58999999	13323	-5.229934327242938
chr18	59000000	59499999	491	-9.991986469616513
chr18	59500000	59999999	20194	-4.629926598338836
chr18	60000000	60499999	36001	-3.7958163235211457
chr18	60500000	60999999	2548	-7.616416121674907
chr18	61000000	61499999	126014	-1.9883411852250812
chr18	61500000	61999999	281426	-0.829169589028353
chr18	62000000	62499999	55416	-3.1735507254359354
chr18	62500000	62999999	9304	-5.747930302457989
chr18	63000000	63499999	24575	-4.346661887815902
chr18	63500000	63999999	107340	-2.2197374162707804
chr18	64000000	64499999	195344	-1.3559082657372388
chr18	64500000	64999999	15341	-5.026460776689609
chr18	65000000	65499999	6112	-6.354136855895458
chr18	65500000	65999999	36488	-3.7764312290734523
chr18	66000000	66499999	76770	-2.703310656283242
chr18	66500000	66999999	31538	-3.9867621306696046
chr18	67000000	67499999	101864	-2.2952809342221165
chr18	67500000	67999999	34577	-3.854040602344183
chr18	68000000	68499999	105074	-2.250519483215367
chr18	68500000	68999999	21397	-4.546444768901199
chr18	69000000	69499999	13559	-5.204602523270349
chr18	69500000	69999999	65805	-2.9256560973034578
chr18	70000000	70499999	107414	-2.2187431676211515
chr18	70500000	70999999	384	-10.34660318321005
chr18	71000000	71499999	35371	-3.82128629725565
chr18	71500000	71999999	3470	-7.1708457364655835
chr18	72000000	72499999	3715	-7.072419188505249
chr18	72500000	72999999	17941	-4.800592998582025
chr18	73000000	73499999	44566	-3.487909826023351
chr18	73500000	73999999	1114	-8.810032166591174
chr18	74000000	74499999	3411	-7.195586644317803
chr18	74500000	74999999	8582	-5.8644674981828215
chr18	75000000	75499999	97763	-2.3545647473479137
chr18	75500000	75999999	1574	-8.31134585842372
chr18	76000000	76499999	34283	-3.8663599435967932
chr18	76500000	76999999	70818	-2.8197372038162314
chr18	77000000	77499999	64321	-2.958563468079064
chr18	77500000	77999999	129789	-1.9457570936298427
chr18	78000000	78499999	402081	-0.3144390450880626
chr18	78500000	78999999	883	-9.14529605628274
chr18	79000000	79499999	50204	-3.316050989005228
chr18	79500000	79999999	25983	-4.266285290252912
chr18	80000000	80499999	44516	-3.48952933972128
chr18	80000000	80373284	44516	-3.067877802234193
chr19	0	499999	22747	-4.458177017115084
chr19	500000	999999	13665	-5.193367844520638
chr19	1000000	1499999	8726	-5.840460925554707
chr19	1500000	1999999	9901	-5.658207154664508
chr19	2000000	2499999	11693	-5.418208183762805
chr19	2500000	2999999	1070	-8.868170602642698
chr19	3000000	3499999	91289	-2.4534122733237314
chr19	3500000	3999999	11070	-5.497198082262292
chr19	4000000	4499999	3219	-7.279168822453529
chr19	4500000	4999999	7578	-6.0439642594224985
chr19	5000000	5499999	17181	-4.863039295084957
chr19	5500000	5999999	23414	-4.416481881798498
chr19	6000000	6499999	56666	-3.1413699368352495
chr19	6500000	6999999	53346	-3.22847320571277
chr19	7000000	7499999	117419	-2.09025933436923
chr19	7500000	7999999	12327	-5.342031568042394
chr19	8000000	8499999	15230	-5.036937362556553
chr19	8500000	8999999	231619	-1.1101716052110358
chr19	9000000	9499999	10966	-5.510815925634408
chr19	9500000	9999999	8271	-5.91771963119986
chr19	10000000	10499999	306	-10.674177841238555
chr19	10500000	10999999	14461	-5.111685984101201
chr19	11000000	11499999	83543	-2.581334353274974
chr19	11500000	11999999	15965	-4.968940751473751
chr19	12000000	12499999	11526	-5.438961379544524
chr19	12500000	12999999	10846	-5.5266902289159985
chr19	13000000	13499999	993	-8.975915776402832
chr19	13500000	13999999	86958	-2.5235345450568176
chr19	14000000	14499999	4145	-6.914409297548095
chr19	14500000	14999999	29166	-4.099565764421469
chr19	15000000	15499999	36110	-3.791454884095205
chr19	15500000	15999999	24506	-4.350718285338437
chr19	16000000	16499999	1646	-8.246817063509582
chr19	16500000	16999999	1729	-8.175843530288924
chr19	17000000	17499999	51797	-3.2709847626563793
chr19	17500000	17999999	5336	-6.550022732746622
chr19	18000000	18499999	19221	-4.701169908045792
chr19	18500000	18999999	93182	-2.4238020085016414
chr19	19000000	19499999	24620	-4.3440225425593875
chr19	19500000	19999999	5072	-6.6232266537918
chr19	20000000	20499999	28585	-4.128595014110091
chr19	20500000	20999999	145156	-1.7843210027289789
chr19	21000000	21499999	55653	-3.167393845593195
chr19	21500000	21999999	18917	-4.724169990984294
chr19	22000000	22499999	379563	-0.3975858449493077
chr19	22500000	22999999	57491	-3.120517179135756
chr19	23000000	23499999	203194	-1.2990674072762731
chr19	23500000	23999999	18799	-4.73319738361777
chr19	24000000	24499999	96330	-2.3758681385969185
chr19	24500000	24999999	0	-inf
chr19	25000000	25499999	0	-inf
chr19	25500000	25999999	0	-inf
chr19	26000000	26499999	0	-inf
chr19	26500000	26999999	0	-inf
chr19	27000000	27499999	17396	-4.845097690467139
chr19	27500000	27999999	153078	-1.70765825240155
chr19	28000000	28499999	75529	-2.726822618578476
chr19	28500000	28999999	28404	-4.137759192475436
chr19	29000000	29499999	17853	-4.8076867807459385
chr19	29500000	29999999	135303	-1.8857313817310155
chr19	30000000	30499999	10415	-5.585190465003198
chr19	30500000	30999999	15058	-5.053323140061937
chr19	31000000	31499999	32285	-3.952989277296495
chr19	31500000	31999999	69432	-2.8482525752804513
chr19	32000000	32499999	37981	-3.718575413742994
chr19	32500000	32999999	54724	-3.1916796178484894
chr19	33000000	33499999	18158	-4.783247997621904
chr19	33500000	33999999	32551	-3.9411514392433773
chr19	34000000	34499999	59442	-3.0723706464201213
chr19	34500000	34999999	101994	-2.2934409242079044
chr19	35000000	35499999	8064	-5.95428576043129
chr19	35500000	35999999	11659	-5.422409251427359
chr19	36000000	36499999	107865	-2.212698393952399
chr19	36500000	36999999	24026	-4.379256824890875
chr19	37000000	37499999	52767	-3.2442173410924213
chr19	37500000	37999999	36367	-3.7812233850120593
chr19	38000000	38499999	98038	-2.3505122512205885
chr19	38500000	38999999	43997	-3.5064481495563165
chr19	39000000	39499999	86589	-2.5296695433260914
chr19	39500000	39999999	40924	-3.6109061402826286
chr19	40000000	40499999	10458	-5.5792463290843655
chr19	40500000	40999999	13345	-5.227553998901878
chr19	41000000	41499999	110992	-2.171469514687115
chr19	41500000	41999999	117276	-2.09201740690062
chr19	42000000	42499999	23555	-4.407819972375924
chr19	42500000	42999999	10313	-5.599389237868512
chr19	43000000	43499999	96905	-2.367282198193365
chr19	43500000	43999999	12747	-5.293695554896765
chr19	44000000	44499999	125673	-1.992250479785095
chr19	44500000	44999999	19405	-4.687424871258396
chr19	45000000	45499999	19398	-4.687945391083965
chr19	45500000	45999999	540	-9.854750086880376
chr19	46000000	46499999	14643	-5.093642146816367
chr19	46500000	46999999	3480	-7.166694093195116
chr19	47000000	47499999	8490	-5.880016845490806
chr19	47500000	47999999	42852	-3.544490764623985
chr19	48000000	48499999	21494	-4.539919313325525
chr19	48500000	48999999	6914	-6.176260795668808
chr19	49000000	49499999	67553	-2.887833463934913
chr19	49500000	49999999	58369	-3.0986509527523065
chr19	50000000	50499999	43483	-3.5234018254742963
chr19	50500000	50999999	11862	-5.397506027480842
chr19	51000000	51499999	4125	-6.921387279910666
chr19	51500000	51999999	28472	-4.1343094664214215
chr19	52000000	52499999	216448	-1.2079047395212237
chr19	52500000	52999999	49643	-3.3322630020814223
chr19	53000000	53499999	23458	-4.41377328816285
chr19	53500000	53999999	5006	-6.642123108242875
chr19	54000000	54499999	1552	-8.331652841744079
chr19	54500000	54999999	24922	-4.326433454547056
chr19	55000000	55499999	21554	-4.535897674294365
chr19	55500000	55999999	59169	-3.079011791704379
chr19	56000000	56499999	408984	-0.28988080537913047
chr19	56500000	56999999	42283	-3.563775564094957
chr19	57000000	57499999	95330	-2.3909230079763417
chr19	57500000	57999999	11716	-5.41537320605184
chr19	58000000	58499999	5385	-6.536835054499637
chr19	58500000	58999999	1106	-8.8204300136965
chr19	58500000	58617615	1106	-6.7325768698661905
chr20	0	499999	28535	-4.131120741367394
chr20	500000	999999	18302	-4.771851992898577
chr20	1000000	1499999	112809	-2.1480430377026654
chr20	1500000	1999999	53493	-3.224503189055212
chr20	2000000	2499999	11224	-5.477266390311308
chr20	2500000	2999999	3504	-7.156778624330033
chr20	3000000	3499999	12114	-5.367177987878577
chr20	3500000	3999999	5852	-6.4168516297927205
chr20	4000000	4499999	138618	-1.85081060119232
chr20	4500000	4999999	18063	-4.790815781126278
chr20	5000000	5499999	13708	-5.1888352074120325
chr20	5500000	5999999	5112	-6.611893562984212
chr20	6000000	6499999	22101	-4.499741655923344
chr20	6500000	6999999	51928	-3.267340643093278
chr20	7000000	7499999	72588	-2.7841222378607355
chr20	7500000	7999999	13607	-5.19950428031754
chr20	8000000	8499999	8870	-5.8168472947427805
chr20	8500000	8999999	46510	-3.4263123645192333
chr20	9000000	9499999	64010	-2.96555599577817
chr20	9500000	9999999	52837	-3.2423047493789854
chr20	10000000	10499999	3536	-7.143663124539775
chr20	10500000	10999999	253574	-0.9795183819746042
chr20	11000000	11499999	16568	-4.915453845710695
chr20	11500000	11999999	171626	-1.5426570830574142
chr20	12000000	12499999	424	-10.203645229368007
chr20	12500000	12999999	127526	-1.971133795766915
chr20	13000000	13499999	36924	-3.759294454876506
chr20	13500000	13999999	24123	-4.373443968620316
chr20	14000000	14499999	205420	-1.2833485580420718
chr20	14500000	14999999	41529	-3.5897341716609583
chr20	15000000	15499999	35809	-3.803531073776518
chr20	15500000	15999999	45026	-3.4730949865173892
chr20	16000000	16499999	31105	-4.006706798128605
chr20	16500000	16999999	1956	-7.9978750289789735
chr20	17000000	17499999	16181	-4.949552534039079
chr20	17500000	17999999	15595	-5.0027697516696925
chr20	18000000	18499999	132045	-1.9208955358710629
chr20	18500000	18999999	1933	-8.01493976171997
chr20	19000000	19499999	58466	-3.096255412869235
chr20	19500000	19999999	26529	-4.236283009600353
chr20	20000000	20499999	40060	-3.6416908832311368
chr20	20500000	20999999	33085	-3.917676024827057
chr20	21000000	21499999	80255	-2.639262027405447
chr20	21500000	21999999	227194	-1.1380004744957497
chr20	22000000	22499999	177050	-1.4977683657655658
chr20	22500000	22999999	80810	-2.6293194710863
chr20	23000000	23499999	11500	-5.442219443212107
chr20	23500000	23999999	50346	-3.3119761440127027
chr20	24000000	24499999	42982	-3.5401206898582545
chr20	24500000	24999999	40021	-3.643096088237141
chr20	25000000	25499999	50529	-3.3067416759659016
chr20	25500000	25999999	65483	-2.9327328862657973
chr20	26000000	26499999	33270	-3.9096314381609787
chr20	26500000	26999999	4144	-6.914757396244653
chr20	27000000	27499999	4722	-6.726383357702565
chr20	27500000	27999999	0	-inf
chr20	28000000	28499999	567	-9.784360758988978
chr20	28500000	28999999	105209	-2.248667085662759
chr20	29000000	29499999	94589	-2.402180885808367
chr20	29500000	29999999	68195	-2.8741873384408283
chr20	30000000	30499999	31134	-4.005362362671302
chr20	30500000	30999999	31739	-3.9775966304546655
chr20	31000000	31499999	38757	-3.6893964016531924
chr20	31500000	31999999	45039	-3.472678508736635
chr20	32000000	32499999	29220	-4.096897126240346
chr20	32500000	32999999	21793	-4.5199884944717965
chr20	33000000	33499999	41362	-3.595547357599287
chr20	33500000	33999999	60093	-3.0566563575959154
chr20	34000000	34499999	38927	-3.6830821400689056
chr20	34500000	34999999	56719	-3.140021207413615
chr20	35000000	35499999	22467	-4.476045808883636
chr20	35500000	35999999	12814	-5.286132408766948
chr20	36000000	36499999	6098	-6.357445248921459
chr20	36500000	36999999	7152	-6.1274346627478895
chr20	37000000	37499999	63242	-2.982970311377809
chr20	37500000	37999999	116213	-2.1051537467201986
chr20	38000000	38499999	11674	-5.420554331048968
chr20	38500000	38999999	32801	-3.930113505603977
chr20	39000000	39499999	13928	-5.165865196280106
chr20	39500000	39999999	69852	-2.8395518809621345
chr20	40000000	40499999	35817	-3.803208800848388
chr20	40500000	40999999	27126	-4.204176980891071
chr20	41000000	41499999	50525	-3.306855887776747
chr20	41500000	41999999	35736	-3.806475144627951
chr20	42000000	42499999	31280	-3.9986127917364924
chr20	42500000	42999999	13126	-5.251425966168036
chr20	43000000	43499999	67423	-2.890612482624278
chr20	43500000	43999999	6431	-6.280738309792439
chr20	44000000	44499999	12361	-5.338057842961267
chr20	44500000	44999999	85408	-2.54948209378924
chr20	45000000	45499999	41713	-3.583356229759967
chr20	45500000	45999999	1700	-8.200246652906143
chr20	46000000	46499999	27743	-4.1717295019003195
chr20	46500000	46999999	20699	-4.594292233753278
chr20	47000000	47499999	57753	-3.113957414602694
chr20	47500000	47999999	62262	-3.0055013841159663
chr20	48000000	48499999	51425	-3.2813834156315482
chr20	48500000	48999999	50744	-3.300616057098337
chr20	49000000	49499999	62395	-3.002422880490088
chr20	49500000	49999999	65054	-2.942215537173585
chr20	50000000	50499999	6606	-6.242004429645681
chr20	50500000	50999999	10843	-5.527089333084034
chr20	51000000	51499999	67091	-2.8977340569760166
chr20	51500000	51999999	65075	-2.94174989775237
chr20	52000000	52499999	43856	-3.511079071105432
chr20	52500000	52999999	6218	-6.329330782590143
chr20	53000000	53499999	58760	-3.0890189084875646
chr20	53500000	53999999	80776	-2.629926598338836
chr20	54000000	54499999	15837	-4.980554232539422
chr20	54500000	54999999	15306	-5.029755999607579
chr20	55000000	55499999	64197	-2.9613474242654765
chr20	55500000	55999999	79686	-2.649527024391029
chr20	56000000	56499999	43560	-3.520849350326938
chr20	56500000	56999999	26616	-4.23155953304834
chr20	57000000	57499999	41681	-3.584463413575932
chr20	57500000	57999999	6851	-6.1894668141529
chr20	58000000	58499999	336326	-0.5720648974120879
chr20	58500000	58999999	212850	-1.2320881193747746
chr20	59000000	59499999	34633	-3.8517059414593136
chr20	59500000	59999999	25487	-4.294091736429087
chr20	60000000	60499999	75239	-2.732372630223311
chr20	60500000	60999999	85502	-2.547895137525502
chr20	61000000	61499999	52009	-3.2650920055153323
chr20	61500000	61999999	7509	-6.057160607521719
chr20	62000000	62499999	52866	-3.2415131321640436
chr20	62500000	62999999	359	-10.443725650108156
chr20	63000000	63499999	17081	-4.871460864973174
chr20	63500000	63999999	53420	-3.226473328408735
chr20	64000000	64499999	9577	-5.706207597476694
chr20	64000000	64444166	9577	-5.535381349735397
chr21	0	499999	0	-inf
chr21	500000	999999	0	-inf
chr21	1000000	1499999	0	-inf
chr21	1500000	1999999	0	-inf
chr21	2000000	2499999	0	-inf
chr21	2500000	2999999	0	-inf
chr21	3000000	3499999	0	-inf
chr21	3500000	3999999	0	-inf
chr21	4000000	4499999	0	-inf
chr21	4500000	4999999	0	-inf
chr21	5000000	5499999	31328	-3.996400634327512
chr21	5500000	5999999	0	-inf
chr21	6000000	6499999	0	-inf
chr21	6500000	6999999	0	-inf
chr21	7000000	7499999	18047	-4.792094270307382
chr21	7500000	7999999	103343	-2.2744845392342263
chr21	8000000	8499999	375035	-0.41489996863207446
chr21	8500000	8999999	53887	-3.2139160332153733
chr21	9000000	9499999	273932	-0.8681074018494416
chr21	9500000	9999999	148454	-1.7519092431323202
chr21	10000000	10499999	34159	-3.871587563502922
chr21	10500000	10999999	266931	-0.9054583470674002
chr21	11000000	11499999	0	-inf
chr21	11500000	11999999	0	-inf
chr21	12000000	12499999	0	-inf
chr21	12500000	12999999	0	-inf
chr21	13000000	13499999	2096	-7.898142682393757
chr21	13500000	13999999	59518	-3.070527256406252
chr21	14000000	14499999	112848	-2.1475443595570294
chr21	14500000	14999999	67854	-2.8814194392156507
chr21	15000000	15499999	18760	-4.736193476528468
chr21	15500000	15999999	57619	-3.1173086821963674
chr21	16000000	16499999	22340	-4.48422411856053
chr21	16500000	16999999	13345	-5.227553998901878
chr21	17000000	17499999	5428	-6.525360678512353
chr21	17500000	17999999	25998	-4.265452661938182
chr21	18000000	18499999	11272	-5.47110978762157
chr21	18500000	18999999	156516	-1.675615063897097
chr21	19000000	19499999	61669	-3.019307852045686
chr21	19500000	19999999	32776	-3.9312135064509057
chr21	20000000	20499999	34383	-3.8621578754384065
chr21	20500000	20999999	76592	-2.7066595932114406
chr21	21000000	21499999	27492	-4.184841439905376
chr21	21500000	21999999	26526	-4.236446164255985
chr21	22000000	22499999	33320	-3.9074649036782967
chr21	22500000	22999999	216853	-1.2052078075422397
chr21	23000000	23499999	1803	-8.115382002498865
chr21	23500000	23999999	10049	-5.636801361865268
chr21	24000000	24499999	1114	-8.810032166591174
chr21	24500000	24999999	4168	-6.906426121652698
chr21	25000000	25499999	24712	-4.338641528303569
chr21	25500000	25999999	3122	-7.323310861953298
chr21	26000000	26499999	87316	-2.5176072632919797
chr21	26500000	26999999	22066	-4.502028174681729
chr21	27000000	27499999	13480	-5.213032807861986
chr21	27500000	27999999	27549	-4.181853352961903
chr21	28000000	28499999	65309	-2.936571486259822
chr21	28500000	28999999	53011	-3.2375615485016263
chr21	29000000	29499999	76495	-2.708487853451621
chr21	29500000	29999999	9607	-5.701695411643964
chr21	30000000	30499999	12920	-5.27424723434992
chr21	30500000	30999999	64439	-2.9559191987021904
chr21	31000000	31499999	12152	-5.3626595294291235
chr21	31500000	31999999	36596	-3.77216733607817
chr21	32000000	32499999	347773	-0.5237792787997223
chr21	32500000	32999999	505	-9.95142610629205
chr21	33000000	33499999	120363	-2.05453323866112
chr21	33500000	33999999	15488	-5.012702446656612
chr21	34000000	34499999	33670	-3.8923895832161985
chr21	34500000	34999999	18860	-4.728523628368748
chr21	35000000	35499999	100910	-2.308856059474874
chr21	35500000	35999999	6237	-6.3249291403516805
chr21	36000000	36499999	53637	-3.2206247570379283
chr21	36500000	36999999	71493	-2.8060513122763044
chr21	37000000	37499999	185070	-1.4338541573921642
chr21	37500000	37999999	348433	-0.5210439418097328
chr21	38000000	38499999	187171	-1.417568286310202
chr21	38500000	38999999	104035	-2.2648562404386485
chr21	39000000	39499999	8853	-5.819614977778044
chr21	39500000	39999999	43585	-3.52002159481574
chr21	40000000	40499999	14403	-5.117483962551456
chr21	40500000	40999999	65108	-2.9410184821701657
chr21	41000000	41499999	17327	-4.850831416749444
chr21	41500000	41999999	128420	-1.9610553056801094
chr21	42000000	42499999	48753	-3.358362307017842
chr21	42500000	42999999	20931	-4.578212064905803
chr21	43000000	43499999	36255	-3.7856733305571058
chr21	43500000	43999999	65121	-2.940730450539824
chr21	44000000	44499999	73938	-2.7575372847828374
chr21	44500000	44999999	1900	-8.039781980712897
chr21	45000000	45499999	7791	-6.003972884531644
chr21	45500000	45999999	17722	-4.818311877279931
chr21	46000000	46499999	4238	-6.882397811559037
chr21	46500000	46999999	4793	-6.704852459312244
chr21	46500000	46709982	4793	-5.453192912834314
chr22	0	499999	0	-inf
chr22	500000	999999	0	-inf
chr22	1000000	1499999	0	-inf
chr22	1500000	1999999	0	-inf
chr22	2000000	2499999	0	-inf
chr22	2500000	2999999	0	-inf
chr22	3000000	3499999	0	-inf
chr22	3500000	3999999	0	-inf
chr22	4000000	4499999	0	-inf
chr22	4500000	4999999	0	-inf
chr22	5000000	5499999	0	-inf
chr22	5500000	5999999	0	-inf
chr22	6000000	6499999	0	-inf
chr22	6500000	6999999	0	-inf
chr22	7000000	7499999	0	-inf
chr22	7500000	7999999	0	-inf
chr22	8000000	8499999	0	-inf
chr22	8500000	8999999	0	-inf
chr22	9000000	9499999	0	-inf
chr22	9500000	9999999	0	-inf
chr22	10000000	10499999	0	-inf
chr22	10500000	10999999	126544	-1.9822861048546119
chr22	11000000	11499999	182169	-1.4566477352687655
chr22	11500000	11999999	143438	-1.8014979319743936
chr22	12000000	12499999	151637	-1.7213033899988663
chr22	12500000	12999999	24700	-4.3393422625718046
chr22	13000000	13499999	0	-inf
chr22	13500000	13999999	0	-inf
chr22	14000000	14499999	301	-10.697946007171504
chr22	14500000	14999999	0	-inf
chr22	15000000	15499999	9108	-5.778647107794584
chr22	15500000	15999999	7687	-6.023360730805316
chr22	16000000	16499999	53654	-3.220167573939619
chr22	16500000	16999999	307588	-0.7009259892837044
chr22	17000000	17499999	33995	-3.8785307346558113
chr22	17500000	17999999	64137	-2.9626964309006683
chr22	18000000	18499999	39451	-3.6637914343900175
chr22	18500000	18999999	15028	-5.056200283289436
chr22	19000000	19499999	37480	-3.7377323513846576
chr22	19500000	19999999	17866	-4.806636637328729
chr22	20000000	20499999	779	-9.326086165869537
chr22	20500000	20999999	87169	-2.5200381452725042
chr22	21000000	21499999	5875	-6.411192547591482
chr22	21500000	21999999	5207	-6.5853289925409575
chr22	22000000	22499999	31705	-3.9791429275382675
chr22	22500000	22999999	17732	-4.817498036765942
chr22	23000000	23499999	27672	-4.1754263855582785
chr22	23500000	23999999	148998	-1.746632243971032
chr22	24000000	24499999	28465	-4.134664204652698
chr22	24500000	24999999	11470	-5.44598791302802
chr22	25000000	25499999	7567	-6.046059954138952
chr22	25500000	25999999	37545	-3.735232512634356
chr22	26000000	26499999	37752	-3.727300227794364
chr22	26500000	26999999	71055	-2.8149171317412955
chr22	27000000	27499999	99277	-2.332393784305471
chr22	27500000	27999999	103723	-2.2691893702448205
chr22	28000000	28499999	64085	-2.9638665911889035
chr22	28500000	28999999	87041	-2.5221581728078273
chr22	29000000	29499999	31524	-3.987402698076419
chr22	29500000	29999999	70615	-2.82387863183393
chr22	30000000	30499999	19825	-4.656532438452504
chr22	30500000	30999999	106096	-2.236554944277969
chr22	31000000	31499999	34025	-3.8772581426524875
chr22	31500000	31999999	26958	-4.213139836686612
chr22	32000000	32499999	141442	-1.8217146296970832
chr22	32500000	32999999	154486	-1.6944491069358474
chr22	33000000	33499999	25636	-4.285682129412203
chr22	33500000	33999999	220539	-1.1808914057235922
chr22	34000000	34499999	12553	-5.315821114077895
chr22	34500000	34999999	25988	-4.2660076940847915
chr22	35000000	35499999	174807	-1.516162251983783
chr22	35500000	35999999	23829	-4.391134895250229
chr22	36000000	36499999	5283	-6.5644239893788425
chr22	36500000	36999999	36970	-3.757498260856601
chr22	37000000	37499999	1106	-8.8204300136965
chr22	37500000	37999999	792	-9.302209063851597
chr22	38000000	38499999	52439	-3.253213130431486
chr22	38500000	38999999	10717	-5.543952194373815
chr22	39000000	39499999	66791	-2.904199589858095
chr22	39500000	39999999	8886	-5.814247257921203
chr22	40000000	40499999	96493	-2.373429017250615
chr22	40500000	40999999	12826	-5.284781992093413
chr22	41000000	41499999	124591	-2.0047253524031414
chr22	41500000	41999999	43742	-3.5148341186524283
chr22	42000000	42499999	120203	-2.056452306530883
chr22	42500000	42999999	10076	-5.632930277196966
chr22	43000000	43499999	11363	-5.4595095264288505
chr22	43500000	43999999	25512	-4.292677301678946
chr22	44000000	44499999	610	-9.67890025148096
chr22	44500000	44999999	17957	-4.799306959126749
chr22	45000000	45499999	117042	-2.0948988820906873
chr22	45500000	45999999	20554	-4.60443412124836
chr22	46000000	46499999	83516	-2.5818006887186575
chr22	46500000	46999999	42390	-3.560129337988749
chr22	47000000	47499999	7577	-6.044154651378022
chr22	47500000	47999999	28707	-4.122450733546387
chr22	48000000	48499999	171642	-1.5425225926844637
chr22	48500000	48999999	52477	-3.252168057917264
chr22	49000000	49499999	23503	-4.411008385511252
chr22	49500000	49999999	871	-9.165036775332343
chr22	50000000	50499999	2690	-7.538175226487221
chr22	50500000	50999999	1011	-8.949998402028193
chr22	50500000	50818467	1011	-8.299217078663986
chrX	0	499999	0	-inf
chrX	500000	999999	0	-inf
chrX	1000000	1499999	0	-inf
chrX	1500000	1999999	0	-inf
chrX	2000000	2499999	0	-inf
chrX	2500000	2999999	4114	-6.925239605406273
chrX	3000000	3499999	12537	-5.317661139887641
chrX	3500000	3999999	10692	-5.547321561688129
chrX	4000000	4499999	15034	-5.055624395433653
chrX	4500000	4999999	519	-9.911974955573326
