chr	start	end	n_bases_covered	log2_mean_cov
chr14	15500000	15999999	0	-inf
chr14	16000000	16499999	1884	-8.051982434318424
chr14	16500000	16999999	0	-inf
chr14	17000000	17499999	0	-inf
chr14	17500000	17999999	0	-inf
chr14	18000000	18499999	105	-12.217320166265084
chr14	18500000	18999999	0	-inf
chr14	19000000	19499999	0	-inf
chr14	19500000	19999999	275	-10.828277875519184
chr14	20000000	20499999	3389	-7.204921762447213
chr14	20500000	20999999	431	-10.180021624842109
chr14	21000000	21499999	364	-10.423771043732511
chr14	21500000	21999999	1543	-8.340043337360472
chr14	22000000	22499999	2306	-7.7603888862794355
chr14	22500000	22999999	284	-10.781818564426525
chr14	23000000	23499999	2878	-7.4407148071909095
chr14	23500000	23999999	39	-13.646163465068959
chr14	24000000	24499999	2339	-7.7398895375787795
chr14	24500000	24999999	1266	-8.625503994502866
chr14	25000000	25499999	511	-9.934386202993586
chr14	25500000	25999999	1248	-8.646163465068959
chr14	26000000	26499999	11385	-5.4567190129072225
chr14	26500000	26999999	194	-11.331652841744079
chr14	27000000	27499999	2391	-7.7081672692195795
chr14	27500000	27999999	2540	-7.620952902271679
chr14	28000000	28499999	90	-12.439712587601532
chr14	28500000	28999999	130	-11.909197870902753
chr14	29000000	29499999	6949	-6.168976018388638
chr14	29500000	29999999	2218	-7.8165220337694965
chr14	30000000	30499999	3677	-7.08725222272791
chr14	30500000	30999999	6164	-6.341914537416422
chr14	31000000	31499999	2491	-7.64905637769037
chr14	31500000	31999999	1772	-8.140402795376188
chr14	32000000	32499999	3000	-7.380818898547964
chr14	32500000	32999999	1890	-8.047395164822772
chr14	33000000	33499999	1310	-8.576214587506394
chr14	33500000	33999999	1980	-7.980280968964235
chr14	34000000	34499999	1989	-7.973738123097463
chr14	34500000	34999999	713	-9.453807417487319
chr14	35000000	35499999	208	-11.231125965790115
chr14	35500000	35999999	454	-10.105017196640292
chr14	36000000	36499999	1568	-8.316855839815998
chr14	36500000	36999999	932	-9.067379539276926
chr14	37000000	37499999	1214	-8.686012977675524
chr14	37500000	37999999	2595	-7.5900468606859635
chr14	38000000	38499999	587	-9.734348990821156
chr14	38500000	38999999	2591	-7.592272383751112
chr14	39000000	39499999	433	-10.173342469204481
chr14	39500000	39999999	1677	-8.219898710366861
chr14	40000000	40499999	1713	-8.189256247847208
chr14	40500000	40999999	2349	-7.73373468591901
chr14	41000000	41499999	66	-12.887171564572753
chr14	41500000	41999999	1162	-8.749171330526679
chr14	42000000	42499999	394	-10.30951386447483
chr14	42500000	42999999	5743	-6.443976837545177
chr14	43000000	43499999	955	-9.032208761008096
chr14	43500000	43999999	1442	-8.437710234690384
chr14	44000000	44499999	319	-10.614153070166337
chr14	44500000	44999999	1869	-8.06351483018605
chr14	45000000	45499999	2787	-7.487068396827397
chr14	45500000	45999999	1655	-8.238950182236627
chr14	46000000	46499999	4556	-6.778013652223095
chr14	46500000	46999999	1557	-8.32701245485217
chr14	47000000	47499999	973	-9.005269689150095
chr14	47500000	47999999	2490	-7.6496356569757635
chr14	48000000	48499999	465	-10.070478777935813
chr14	48500000	48999999	76	-12.68363817048762
chr14	49000000	49499999	2301	-7.763520415707117
chr14	49500000	49999999	1652	-8.241567712511761
chr14	50000000	50499999	3351	-7.221189712726736
chr14	50500000	50999999	7597	-6.040351578025378
chr14	51000000	51499999	2311	-7.757264139463576
chr14	51500000	51999999	1682	-8.215603693676062
chr14	52000000	52499999	3779	-7.047776880671245
chr14	52500000	52999999	4121	-6.9227869356507075
chr14	53000000	53499999	382	-10.354136855895458
chr14	53500000	53999999	260	-10.909197870902753
chr14	54000000	54499999	910	-9.101842948845148
chr14	54500000	54999999	637	-9.616416121674906
chr14	55000000	55499999	2057	-7.925239605406273
chr14	55500000	55999999	302	-10.693160944606127
chr14	56000000	56499999	1430	-8.449766252265455
chr14	56500000	56999999	628	-9.63694493503958
chr14	57000000	57499999	804	-9.280513992752278
chr14	57500000	57999999	1206	-8.695551492031122
chr14	58000000	58499999	445	-10.133904158077447
chr14	58500000	58999999	597	-9.709978562666402
chr14	59000000	59499999	22002	-4.506218632498385
chr14	59500000	59999999	1406	-8.474184804858671
chr14	60000000	60499999	1253	-8.640394984609346
chr14	60500000	60999999	2646	-7.56196833765253
chr14	61000000	61499999	41722	-3.5830449873456716
chr14	61500000	61999999	2799	-7.480869912358292
chr14	62000000	62499999	2720	-7.522174747793505
chr14	62500000	62999999	1156	-8.756640001430528
chr14	63000000	63499999	1398	-8.48241703855577
chr14	63500000	63999999	465	-10.070478777935813
chr14	64000000	64499999	2987	-7.387084161620416
chr14	64500000	64999999	448	-10.124210761873602
chr14	65000000	65499999	488	-10.000828346368321
chr14	65500000	65999999	669	-9.545703283289747
chr14	66000000	66499999	438	-10.156778624330034
chr14	66500000	66999999	1719	-8.184211854453146
chr14	67000000	67499999	326	-10.582837529700129
chr14	67500000	67999999	7297	-6.098477945509199
chr14	68000000	68499999	938	-9.05812157141583
chr14	68500000	68999999	1314	-8.571816123608878
chr14	69000000	69499999	158	-11.627784935754104
chr14	69500000	69999999	4565	-6.775166539059622
chr14	70000000	70499999	1655	-8.238950182236627
chr14	70500000	70999999	822	-9.248571100249524
chr14	71000000	71499999	1703	-8.197702964252665
chr14	71500000	71999999	825	-9.243315374798028
chr14	72000000	72499999	416	-10.231125965790115
chr14	72500000	72999999	11595	-5.430350484397841
chr14	73000000	73499999	6920	-6.1750093614071195
chr14	73500000	73999999	3400	-7.200246652906142
chr14	74000000	74499999	1395	-8.485516277214657
chr14	74500000	74999999	1968	-7.989051178591967
chr14	75000000	75499999	1765	-8.146113215772663
chr14	75500000	75999999	1242	-8.653116225710725
chr14	76000000	76499999	786	-9.3131801816726
chr14	76500000	76999999	569	-9.779280841624624
chr14	77000000	77499999	1476	-8.404088677870812
chr14	77500000	77999999	659	-9.567431028923155
chr14	78000000	78499999	324	-10.591715681046582
chr14	78500000	78999999	830	-9.23459815769692
chr14	79000000	79499999	977	-8.999350931962821
chr14	79500000	79999999	2736	-7.513713169045309
chr14	80000000	80499999	4395	-6.8299182339004405
chr14	80500000	80999999	801	-9.285907251522497
chr14	81000000	81499999	563	-9.794574571850978
chr14	81500000	81999999	2992	-7.38467122404357
chr14	82000000	82499999	466	-10.067379539276926
chr14	82500000	82999999	6469	-6.272238686517102
chr14	83000000	83499999	9632	-5.697946007171505
chr14	83500000	83999999	1293	-8.595059124120953
chr14	84000000	84499999	1405	-8.475211268822918
chr14	84500000	84999999	14169	-5.141115363059486
chr14	85000000	85499999	2547	-7.616982439657012
chr14	85500000	85999999	1985	-7.976642391900887
chr14	86000000	86499999	1447	-8.432716477399483
chr14	86500000	86999999	2016	-7.95428576043129
chr14	87000000	87499999	1933	-8.01493976171997
chr14	87500000	87999999	2945	-7.407513765213384
chr14	88000000	88499999	6267	-6.318006406142943
chr14	88500000	88999999	1978	-7.981738973172096
chr14	89000000	89499999	1497	-8.38370717787279
chr14	89500000	89999999	7711	-6.018863431283286
chr14	90000000	90499999	4866	-6.6830450789927776
chr14	90500000	90999999	1030	-8.923137061860626
chr14	91000000	91499999	7093	-6.139385451676398
chr14	91500000	91999999	817	-9.257373415785523
chr14	92000000	92499999	2891	-7.434212790454158
chr14	92500000	92999999	150	-11.702746993435326
chr14	93000000	93499999	0	-inf
chr14	93500000	93999999	372	-10.392406872823175
chr14	94000000	94499999	577	-9.759138175285724
chr14	94500000	94999999	3444	-7.181696256534363
chr14	95000000	95499999	1725	-8.179185037378312
chr14	95500000	95999999	1125	-8.795856397826809
chr14	96000000	96499999	5173	-6.594780207727452
chr14	96500000	96999999	597	-9.709978562666402
chr14	97000000	97499999	11322	-5.464724475609605
chr14	97500000	97999999	339	-10.526424220794864
chr14	98000000	98499999	2147	-7.863459208072434
chr14	98500000	98999999	5188	-6.590602919679507
chr14	99000000	99499999	3928	-6.9919864696165135
chr14	99500000	99999999	1195	-8.708770781063096
chr14	100000000	100499999	1177	-8.730667078892763
chr14	100500000	100999999	5761	-6.439462141451977
chr14	101000000	101499999	1314	-8.571816123608878
chr14	101500000	101999999	1447	-8.432716477399483
chr14	102000000	102499999	3959	-6.98064533190111
chr14	102500000	102999999	1248	-8.646163465068959
chr14	103000000	103499999	1438	-8.441717723491909
chr14	103500000	103999999	1512	-8.369323259710134
chr14	104000000	104499999	320	-10.609637589043844
chr14	104500000	104999999	1404	-8.476238463626647
chr14	105000000	105499999	172	-11.50530092922911
chr14	105500000	105999999	4762	-6.714213778660873
chr14	106000000	106499999	4334	-6.850082245837533
chr14	106500000	106999999	1581	-8.304944031572836
chr14	107000000	107499999	0	-inf
chr14	107000000	107043717	0	-inf
chr15	0	499999	0	-inf
chr15	500000	999999	0	-inf
chr15	1000000	1499999	0	-inf
chr15	1500000	1999999	0	-inf
chr15	2000000	2499999	0	-inf
chr15	2500000	2999999	0	-inf
chr15	3000000	3499999	0	-inf
chr15	3500000	3999999	0	-inf
chr15	4000000	4499999	0	-inf
chr15	4500000	4999999	0	-inf
chr15	5000000	5499999	0	-inf
chr15	5500000	5999999	0	-inf
chr15	6000000	6499999	0	-inf
chr15	6500000	6999999	0	-inf
chr15	7000000	7499999	0	-inf
chr15	7500000	7999999	0	-inf
chr15	8000000	8499999	0	-inf
chr15	8500000	8999999	0	-inf
chr15	9000000	9499999	0	-inf
chr15	9500000	9999999	0	-inf
chr15	10000000	10499999	0	-inf
chr15	10500000	10999999	0	-inf
chr15	11000000	11499999	0	-inf
chr15	11500000	11999999	0	-inf
chr15	12000000	12499999	0	-inf
chr15	12500000	12999999	0	-inf
chr15	13000000	13499999	0	-inf
chr15	13500000	13999999	0	-inf
chr15	14000000	14499999	0	-inf
chr15	14500000	14999999	0	-inf
chr15	15000000	15499999	0	-inf
chr15	15500000	15999999	0	-inf
chr15	16000000	16499999	0	-inf
chr15	16500000	16999999	0	-inf
chr15	17000000	17499999	45	-13.439712587601532
chr15	17500000	17999999	0	-inf
chr15	18000000	18499999	0	-inf
chr15	18500000	18999999	529	-9.884441771817182
chr15	19000000	19499999	0	-inf
chr15	19500000	19999999	1851	-8.077476504060632
chr15	20000000	20499999	2347	-7.734963557408037
chr15	20500000	20999999	248	-10.977369373544331
chr15	21000000	21499999	0	-inf
chr15	21500000	21999999	0	-inf
chr15	22000000	22499999	750	-9.380818898547965
chr15	22500000	22999999	122	-12.000828346368321
chr15	23000000	23499999	1889	-8.048158697542837
chr15	23500000	23999999	1305	-8.581731592473961
chr15	24000000	24499999	7483	-6.062164624153112
chr15	24500000	24999999	3160	-7.305856840866742
chr15	25000000	25499999	3506	-7.155955403171669
chr15	25500000	25999999	511	-9.934386202993586
chr15	26000000	26499999	2676	-7.545703283289746
chr15	26500000	26999999	2892	-7.433713846980089
chr15	27000000	27499999	1625	-8.265341681128028
chr15	27500000	27999999	7231	-6.111586223008543
chr15	28000000	28499999	423	-10.207051830811258
chr15	28500000	28999999	0	-inf
chr15	29000000	29499999	991	-8.978824436744718
chr15	29500000	29999999	815	-9.260909434812767
chr15	30000000	30499999	379	-10.365511645760115
chr15	30500000	30999999	684	-9.513713169045309
chr15	31000000	31499999	2923	-7.418331570125154
chr15	31500000	31999999	132	-11.887171564572753
chr15	32000000	32499999	295	-10.726994539682003
chr15	32500000	32999999	2483	-7.653697137754366
chr15	33000000	33499999	3706	-7.075918517903941
chr15	33500000	33999999	1550	-8.333513183769607
chr15	34000000	34499999	2645	-7.562513676929819
chr15	34500000	34999999	1131	-8.788182469941386
chr15	35000000	35499999	340	-10.522174747793505
chr15	35500000	35999999	7000	-6.158426477211516
chr15	36000000	36499999	0	-inf
chr15	36500000	36999999	6856	-6.188414289818707
chr15	37000000	37499999	458	-10.092361895834262
chr15	37500000	37999999	2346	-7.7355783859026985
chr15	38000000	38499999	879	-9.151846328787803
chr15	38500000	38999999	1267	-8.624364874790398
chr15	39000000	39499999	4108	-6.927345217613012
chr15	39500000	39999999	4915	-6.6685899827032635
chr15	40000000	40499999	923	-9.081378846285432
chr15	40500000	40999999	1005	-8.958585897864916
chr15	41000000	41499999	2943	-7.408493856990812
chr15	41500000	41999999	1887	-8.049686976330761
chr15	42000000	42499999	525	-9.895392071377723
chr15	42500000	42999999	508	-9.94288099715904
chr15	43000000	43499999	1036	-8.914757396244653
chr15	43500000	43999999	758	-9.365511645760115
chr15	44000000	44499999	1486	-8.39434728339261
chr15	44500000	44999999	1927	-8.019424827635486
chr15	45000000	45499999	1827	-8.096304765303719
chr15	45500000	45999999	3195	-7.28996546809685
chr15	46000000	46499999	4430	-6.818474700488826
chr15	46500000	46999999	1358	-8.524297919686475
chr15	47000000	47499999	270	-10.854750086880376
chr15	47500000	47999999	757	-9.367416193945475
chr15	48000000	48499999	184	-11.408003727874194
chr15	48500000	48999999	2402	-7.701545248225573
chr15	49000000	49499999	1873	-8.060430499688161
chr15	49500000	49999999	641	-9.607385137312466
chr15	50000000	50499999	840	-9.217320166265084
chr15	50500000	50999999	7085	-6.141013546125826
chr15	51000000	51499999	2590	-7.59282930135729
chr15	51500000	51999999	3714	-7.072807583995786
chr15	52000000	52499999	2285	-7.773587233985775
chr15	52500000	52999999	959	-9.026178678913077
chr15	53000000	53499999	4804	-6.701545248225573
chr15	53500000	53999999	6237	-6.3249291403516805
chr15	54000000	54499999	1620	-8.26978758615922
chr15	54500000	54999999	162	-11.591715681046582
chr15	55000000	55499999	798	-9.29132074770886
chr15	55500000	55999999	787	-9.31134585842372
chr15	56000000	56499999	337	-10.534960902749349
chr15	56500000	56999999	1289	-8.599529135569556
chr15	57000000	57499999	759	-9.363609608515741
chr15	57500000	57999999	1106	-8.8204300136965
chr15	58000000	58499999	465	-10.070478777935813
chr15	58500000	58999999	2976	-7.392406872823176
chr15	59000000	59499999	7618	-6.036369111367867
chr15	59500000	59999999	949	-9.041301406910097
chr15	60000000	60499999	301	-10.697946007171504
chr15	60500000	60999999	1014	-8.945723746927866
chr15	61000000	61499999	942	-9.051982434318424
chr15	61500000	61999999	5034	-6.634076182770228
chr15	62000000	62499999	2184	-7.838808543011354
chr15	62500000	62999999	407	-10.26268069966496
chr15	63000000	63499999	2154	-7.858763149386999
chr15	63500000	63999999	2513	-7.636370728050552
chr15	64000000	64499999	891	-9.132284062409285
chr15	64500000	64999999	640	-9.609637589043844
chr15	65000000	65499999	1279	-8.61076513504957
chr15	65500000	65999999	1904	-8.036747920623263
chr15	66000000	66499999	3807	-7.037126829368945
chr15	66500000	66999999	431	-10.180021624842109
chr15	67000000	67499999	880	-9.150205970406548
chr15	67500000	67999999	1088	-8.844102842680867
chr15	68000000	68499999	1992	-7.971563751863126
chr15	68500000	68999999	3019	-7.371710642417582
chr15	69000000	69499999	2216	-7.817823517882019
chr15	69500000	69999999	1781	-8.133093882829588
chr15	70000000	70499999	38	-13.68363817048762
chr15	70500000	70999999	4745	-6.719373312022735
chr15	71000000	71499999	1785	-8.129857325014745
chr15	71500000	71999999	1032	-8.920338428507954
chr15	72000000	72499999	1051	-8.894018729969028
chr15	72500000	72999999	1874	-8.05966044627202
chr15	73000000	73499999	887	-9.138775389630142
chr15	73500000	73999999	1457	-8.422780521866695
chr15	74000000	74499999	1194	-8.709978562666402
chr15	74500000	74999999	499	-9.968669678593946
chr15	75000000	75499999	1302	-8.585051950765571
chr15	75500000	75999999	84	-12.539248261152446
chr15	76000000	76499999	1741	-8.165865196280105
chr15	76500000	76999999	6396	-6.288611460450875
chr15	77000000	77499999	1800	-8.11778449271417
chr15	77500000	77999999	869	-9.168353317116807
chr15	78000000	78499999	200	-11.287709494156482
chr15	78500000	78999999	576	-9.761640682488894
chr15	79000000	79499999	1859	-8.071254629011726
chr15	79500000	79999999	1952	-8.000828346368321
chr15	80000000	80499999	1251	-8.642699609765387
chr15	80500000	80999999	5557	-6.491475158980718
chr15	81000000	81499999	1116	-8.807444372102019
chr15	81500000	81999999	665	-9.554355153542655
chr15	82000000	82499999	1143	-8.772955995716728
chr15	82500000	82999999	2292	-7.769174355174302
chr15	83000000	83499999	743	-9.39434728339261
chr15	83500000	83999999	1081	-8.853414876196556
chr15	84000000	84499999	122	-12.000828346368321
chr15	84500000	84999999	178	-11.45583225296481
chr15	85000000	85499999	420	-10.217320166265084
chr15	85500000	85999999	1138	-8.779280841624624
chr15	86000000	86499999	1967	-7.989784441652676
chr15	86500000	86999999	861	-9.181696256534362
chr15	87000000	87499999	704	-9.47213406529391
chr15	87500000	87999999	292	-10.74174112505119
chr15	88000000	88499999	328	-10.574013679313124
chr15	88500000	88999999	1422	-8.457859934311792
chr15	89000000	89499999	1957	-7.997137643304403
chr15	89500000	89999999	13619	-5.198232529666565
chr15	90000000	90499999	1688	-8.210466495224022
chr15	90500000	90999999	2547	-7.616982439657012
chr15	91000000	91499999	4860	-6.684825085438064
chr15	91500000	91999999	433	-10.173342469204481
chr15	92000000	92499999	1813	-8.10740247418705
chr15	92500000	92999999	9702	-5.687499219736389
chr15	93000000	93499999	2858	-7.4507754828353905
chr15	93500000	93999999	1344	-8.539248261152446
chr15	94000000	94499999	3054	-7.355081337134355
chr15	94500000	94999999	387	-10.335375927786796
chr15	95000000	95499999	1608	-8.280513992752278
chr15	95500000	95999999	539	-9.857424221178702
chr15	96000000	96499999	1753	-8.155955403171669
chr15	96500000	96999999	2850	-7.45481947999174
chr15	97000000	97499999	2903	-7.428236827304545
chr15	97500000	97999999	314	-10.63694493503958
chr15	98000000	98499999	3089	-7.338641528303569
chr15	98500000	98999999	602	-9.697946007171504
chr15	99000000	99499999	98	-12.316855839815998
chr15	99500000	99999999	2141	-7.867496603545698
chr15	100000000	100499999	5455	-6.5182022027202375
chr15	100500000	100999999	1432	-8.447749906666951
chr15	101000000	101499999	2293	-7.768545044350414
chr15	101500000	101999999	3789	-7.0439642594224985
chr15	101500000	101991188	3789	-7.018314365212816
chr16	0	499999	3871	-7.013075091638896
chr16	500000	999999	317	-10.6232266537918
chr16	1000000	1499999	666	-9.552187316859944
chr16	1500000	1999999	3351	-7.221189712726736
chr16	2000000	2499999	108	-12.176678181767738
chr16	2500000	2999999	2498	-7.645007922323249
chr16	3000000	3499999	3124	-7.322386945789228
chr16	3500000	3999999	2128	-7.876283248430018
chr16	4000000	4499999	9376	-5.736808829508959
chr16	4500000	4999999	2219	-7.8158717317341955
chr16	5000000	5499999	723	-9.433713846980089
chr16	5500000	5999999	3594	-7.120190990421265
chr16	6000000	6499999	1903	-8.037505837657186
chr16	6500000	6999999	935	-9.062743129156209
chr16	7000000	7499999	3011	-7.375538691206529
chr16	7500000	7999999	1943	-8.007495498345863
chr16	8000000	8499999	3878	-7.010468595824414
chr16	8500000	8999999	0	-inf
chr16	9000000	9499999	2014	-7.955717715924422
chr16	9500000	9999999	4473	-6.804538640926609
chr16	10000000	10499999	2246	-7.798423471530605
chr16	10500000	10999999	4482	-6.801638750420814
chr16	11000000	11499999	774	-9.335375927786796
chr16	11500000	11999999	1521	-8.36076124620671
chr16	12000000	12499999	639	-9.611893562984212
chr16	12500000	12999999	818	-9.255608650989458
chr16	13000000	13499999	902	-9.114582060675826
chr16	13500000	13999999	3732	-7.065832413079448
chr16	14000000	14499999	2562	-7.60851092358956
chr16	14500000	14999999	1593	-8.294035132405897
chr16	15000000	15499999	916	-9.092361895834262
chr16	15500000	15999999	4808	-6.7003445032200215
chr16	16000000	16499999	1490	-8.390469068581682
chr16	16500000	16999999	330	-10.565243469685392
chr16	17000000	17499999	1771	-8.141217187179294
chr16	17500000	17999999	5024	-6.63694493503958
chr16	18000000	18499999	80	-12.609637589043844
chr16	18500000	18999999	383	-10.35036510200625
chr16	19000000	19499999	2291	-7.769803940626532
chr16	19500000	19999999	2253	-7.793934085695779
chr16	20000000	20499999	2364	-7.724551363753674
chr16	20500000	20999999	76	-12.68363817048762
chr16	21000000	21499999	80	-12.609637589043844
chr16	21500000	21999999	2247	-7.7977812747513
chr16	22000000	22499999	2784	-7.488622188082479
chr16	22500000	22999999	13486	-5.212390801603128
chr16	23000000	23499999	1811	-8.10899485298104
chr16	23500000	23999999	7117	-6.134512163301402
chr16	24000000	24499999	2123	-7.879677028025829
chr16	24500000	24999999	1449	-8.430723804374278
chr16	25000000	25499999	349	-10.484482457721555
chr16	25500000	25999999	5032	-6.6346494770519175
chr16	26000000	26499999	5529	-6.498762827579338
chr16	26500000	26999999	264	-10.887171564572753
chr16	27000000	27499999	3834	-7.026931062263056
chr16	27500000	27999999	1327	-8.557613028561013
chr16	28000000	28499999	851	-9.198550362245244
chr16	28500000	28999999	577	-9.759138175285724
chr16	29000000	29499999	0	-inf
chr16	29500000	29999999	910	-9.101842948845148
chr16	30000000	30499999	982	-8.991986469616513
chr16	30500000	30999999	2290	-7.7704338009469005
chr16	31000000	31499999	3951	-6.9835635529535365
chr16	31500000	31999999	1792	-8.124210761873602
chr16	32000000	32499999	274	-10.83353360097068
chr16	32500000	32999999	5006	-6.642123108242875
chr16	33000000	33499999	0	-inf
chr16	33500000	33999999	1212	-8.688391700458256
chr16	34000000	34499999	29396	-4.0882334477136295
chr16	34500000	34999999	43590	-3.519856100689847
chr16	35000000	35499999	481	-10.021672600161166
chr16	35500000	35999999	881	-9.148567475010793
chr16	36000000	36499999	476	-10.036747920623263
chr16	36500000	36999999	216	-11.176678181767738
chr16	37000000	37499999	252	-10.95428576043129
chr16	37500000	37999999	290	-10.751656593916273
chr16	38000000	38499999	0	-inf
chr16	38500000	38999999	0	-inf
chr16	39000000	39499999	0	-inf
chr16	39500000	39999999	0	-inf
chr16	40000000	40499999	0	-inf
chr16	40500000	40999999	0	-inf
chr16	41000000	41499999	0	-inf
chr16	41500000	41999999	0	-inf
chr16	42000000	42499999	0	-inf
chr16	42500000	42999999	0	-inf
chr16	43000000	43499999	0	-inf
chr16	43500000	43999999	0	-inf
chr16	44000000	44499999	0	-inf
chr16	44500000	44999999	0	-inf
chr16	45000000	45499999	0	-inf
chr16	45500000	45999999	0	-inf
chr16	46000000	46499999	94413	-2.4048677822495703
chr16	46500000	46999999	2865	-7.447246260286939
chr16	47000000	47499999	5899	-6.405310990102606
chr16	47500000	47999999	950	-9.039781980712897
chr16	48000000	48499999	1997	-7.967947066487234
chr16	48500000	48999999	569	-9.779280841624624
chr16	49000000	49499999	1011	-8.949998402028193
chr16	49500000	49999999	5199	-6.587547244049881
chr16	50000000	50499999	1305	-8.581731592473961
chr16	50500000	50999999	3022	-7.370277738766378
chr16	51000000	51499999	563	-9.794574571850978
chr16	51500000	51999999	3085	-7.340510909894427
chr16	52000000	52499999	3819	-7.0325864793086925
chr16	52500000	52999999	565	-9.789458626628656
chr16	53000000	53499999	1908	-8.033720227925695
chr16	53500000	53999999	1779	-8.134714888664048
chr16	54000000	54499999	984	-8.989051178591968
chr16	54500000	54999999	665	-9.554355153542655
chr16	55000000	55499999	2221	-7.8145720063842266
chr16	55500000	55999999	865	-9.17500936140712
chr16	56000000	56499999	728	-9.423771043732511
chr16	56500000	56999999	206	-11.24506515674799
chr16	57000000	57499999	6404	-6.28680809141495
chr16	57500000	57999999	9969	-5.64833260551802
chr16	58000000	58499999	959	-9.026178678913077
chr16	58500000	58999999	2925	-7.417344774573078
chr16	59000000	59499999	2253	-7.793934085695779
chr16	59500000	59999999	3264	-7.259140341959712
chr16	60000000	60499999	138	-11.823041227153038
chr16	60500000	60999999	1168	-8.74174112505119
chr16	61000000	61499999	4134	-6.918243010505759
chr16	61500000	61999999	3234	-7.272461720457545
chr16	62000000	62499999	646	-9.596175329237282
chr16	62500000	62999999	908	-9.105017196640292
chr16	63000000	63499999	1252	-8.64154683699859
chr16	63500000	63999999	1124	-8.797139363710281
chr16	64000000	64499999	758	-9.365511645760115
chr16	64500000	64999999	276	-10.823041227153038
chr16	65000000	65499999	1039	-8.910585745026996
chr16	65500000	65999999	14794	-5.0788411234835324
chr16	66000000	66499999	1383	-8.497980242780713
chr16	66500000	66999999	272	-10.844102842680867
chr16	67000000	67499999	290	-10.751656593916273
chr16	67500000	67999999	680	-9.522174747793505
chr16	68000000	68499999	4110	-6.926643005362162
chr16	68500000	68999999	171	-11.513713169045309
chr16	69000000	69499999	7105	-6.136946749801064
chr16	69500000	69999999	2599	-7.587824765459007
chr16	70000000	70499999	694	-9.492773831352945
chr16	70500000	70999999	542	-9.849416642577335
chr16	71000000	71499999	623	-9.648477330907205
chr16	71500000	71999999	2812	-7.474184804858671
chr16	72000000	72499999	812	-9.266229766746031
chr16	72500000	72999999	1115	-8.80873768912354
chr16	73000000	73499999	2175	-7.844765998307754
chr16	73500000	73999999	1100	-8.828277875519184
chr16	74000000	74499999	2425	-7.687796651969355
chr16	74500000	74999999	2438	-7.680083273310995
chr16	75000000	75499999	3673	-7.088822503199549
chr16	75500000	75999999	6249	-6.322156059169404
chr16	76000000	76499999	1020	-8.937212247072349
chr16	76500000	76999999	9742	-5.681563416090759
chr16	77000000	77499999	1570	-8.315016840152218
chr16	77500000	77999999	1917	-8.026931062263056
chr16	78000000	78499999	2899	-7.43022606586981
chr16	78500000	78999999	5769	-6.437460135870154
chr16	79000000	79499999	800	-9.287709494156482
chr16	79500000	79999999	1954	-7.999350931962822
chr16	80000000	80499999	532	-9.876283248430017
chr16	80500000	80999999	516	-9.920338428507954
chr16	81000000	81499999	1259	-8.633503116212191
chr16	81500000	81999999	2474	-7.658935898954837
chr16	82000000	82499999	4674	-6.741123665148382
chr16	82500000	82999999	1862	-8.068928326372413
chr16	83000000	83499999	1077	-8.858763149386998
chr16	83500000	83999999	1734	-8.171677500709372
chr16	84000000	84499999	998	-8.968669678593946
chr16	84500000	84999999	1688	-8.210466495224022
chr16	85000000	85499999	10402	-5.586992361335007
chr16	85500000	85999999	1903	-8.037505837657186
chr16	86000000	86499999	1756	-8.15348855439585
chr16	86500000	86999999	4346	-6.846093224749924
chr16	87000000	87499999	583	-9.74421361073071
chr16	87500000	87999999	643	-9.60289075660326
chr16	88000000	88499999	7301	-6.097687319353837
chr16	88500000	88999999	1153	-8.760388886279435
chr16	89000000	89499999	38	-13.68363817048762
chr16	89500000	89999999	1071	-8.866822919180951
chr16	90000000	90499999	254	-10.94288099715904
chr16	90000000	90338344	254	-10.379446592505914
chr17	0	499999	507	-9.945723746927866
chr17	500000	999999	100	-12.287709494156482
chr17	1000000	1499999	633	-9.625503994502866
chr17	1500000	1999999	2762	-7.500068079673156
chr17	2000000	2499999	2514	-7.635796749510699
chr17	2500000	2999999	5161	-6.598130768647157
chr17	3000000	3499999	646	-9.596175329237282
chr17	3500000	3999999	3670	-7.090001336200632
chr17	4000000	4499999	413	-10.241567712511761
chr17	4500000	4999999	1130	-8.789458626628656
chr17	5000000	5499999	611	-9.676537114112477
chr17	5500000	5999999	3325	-7.232427058655293
chr17	6000000	6499999	3810	-7.035990401550523
chr17	6500000	6999999	10087	-5.631356141698856
chr17	7000000	7499999	646	-9.596175329237282
chr17	7500000	7999999	1304	-8.582837529700129
chr17	8000000	8499999	380	-10.361710075600259
chr17	8500000	8999999	1868	-8.064286944221545
chr17	9000000	9499999	3388	-7.205347524599008
chr17	9500000	9999999	2589	-7.593386434031095
chr17	10000000	10499999	3062	-7.351307116431419
chr17	10500000	10999999	682	-9.517937754907035
chr17	11000000	11499999	1751	-8.15760231549765
chr17	11500000	11999999	1894	-8.044345068462821
chr17	12000000	12499999	1753	-8.155955403171669
chr17	12500000	12999999	2894	-7.432716477399483
chr17	13000000	13499999	1349	-8.53389105098294
chr17	13500000	13999999	628	-9.63694493503958
chr17	14000000	14499999	4550	-6.779914853957786
chr17	14500000	14999999	8144	-5.940043837855511
chr17	15000000	15499999	3042	-7.36076124620671
chr17	15500000	15999999	591	-9.724551363753674
chr17	16000000	16499999	2685	-7.540859311058432
chr17	16500000	16999999	1082	-8.852080900104392
chr17	17000000	17499999	8759	-5.835015230058284
